property_scope,availability,location,bedrooms,total_sqft,bathrooms,balconies,buying_status,BER,renovation_needed,price_per_sqft,sqft_per_room,log_total_sqft,log_price_per_sqft
Extended Coverage,355,Dun Laoghaire,1,525.0,1,1,1,2,1,562.1,262.5,6.26530121273771,6.333457232260573
Extended Coverage,138,Fingal,2,955.0,2,1,0,2,1,451.27,238.75,6.862757913051401,6.114279346625388
Extended Coverage,230,South Dublin,2,884.0,2,1,0,5,2,616.29,221.0,6.785587645007929,6.425338929689825
Extended Coverage,0,South Dublin,2,1250.0,2,1,0,5,2,624.25,312.5,7.1316985104669115,6.4381515697577285
Extended Coverage,0,DCC,2,1195.0,2,1,0,1,0,493.89,298.75,7.086737934510577,6.204335515651452
Constructed Space,77,South Dublin,2,1200.0,2,1,0,2,1,312.12,300.0,7.0909098220799835,5.746586503647766
Extended Coverage,322,Dun Laoghaire,2,984.0,2,1,1,3,1,527.71,246.0,6.892641641172089,6.27044007738067
Extended Coverage,0,Fingal,2,1089.0,2,1,0,1,0,416.9,272.25,6.993932975223189,6.03524216945387
Extended Coverage,78,Fingal,2,1165.0,2,1,0,3,1,506.61,291.25,7.061334366910438,6.229713436197795
Extended Coverage,0,Fingal,1,410.0,1,1,1,5,2,276.83,205.0,6.018593214496234,5.627009415850288
Extended Coverage,352,DCC,3,1482.0,3,1,1,1,0,842.44,247.0,7.301822342137932,6.737488767268695
Constructed Space,0,DCC,2,1200.0,2,1,0,2,1,643.17,300.0,7.0909098220799835,6.467962666424322
Extended Coverage,353,Fingal,3,1938.0,3,3,0,7,2,661.79,323.0,7.569927655242652,6.496458197931046
Extended Coverage,108,DCC,3,1166.0,2,2,0,1,0,340.4,233.2,7.062191632286556,5.83305481036034
Extended Coverage,0,Fingal,3,1275.0,2,2,0,6,2,493.7,255.0,7.151485463904735,6.203951518233663
Extended Coverage,0,South Dublin,2,1140.0,2,2,1,2,1,428.11,285.0,7.039660349862076,6.061713296316936
Extended Coverage,0,Fingal,1,720.0,1,2,1,4,2,441.39,360.0,6.580639137284949,6.092191845974351
Constructed Space,0,Fingal,2,1100.0,2,1,1,3,1,928.64,275.0,7.00397413672268,6.8347974144318115
Extended Coverage,0,South Dublin,2,1162.0,2,2,1,1,0,964.75,290.5,7.0587581525186645,6.872905001546391
Constructed Space,0,DCC,1,540.0,1,0,1,1,0,735.65,270.0,6.293419278846481,6.602112881153364
Extended Coverage,0,DCC,3,1550.0,2,2,0,4,2,538.21,310.0,7.346655163176539,6.290105105420188
Extended Coverage,0,Other,2,1220.0,2,2,0,4,2,558.2,305.0,7.107425474110705,6.3265071909196005
Extended Coverage,0,Fingal,2,964.0,2,1,0,2,1,729.98,241.0,6.872128101338986,6.594386099594371
Constructed Space,355,Other,3,1500.0,3,2,0,6,2,378.33,250.0,7.313886831633462,5.938406538633336
Extended Coverage,0,Dun Laoghaire,3,1347.0,2,1,0,7,2,370.75,269.4,7.206377291472252,5.918221585340264
Extended Coverage,169,South Dublin,2,1120.0,2,1,0,7,2,430.69,280.0,7.02197642307216,6.067707738058715
Extended Coverage,0,Fingal,1,600.0,1,1,1,4,2,431.3,300.0,6.398594934535208,6.069119791673586
Extended Coverage,352,Dun Laoghaire,3,2321.0,4,1,0,7,2,767.75,331.57142857142856,7.7501841622578365,6.644765819120727
Extended Coverage,0,Fingal,1,540.0,1,2,0,5,2,504.44,270.0,6.293419278846481,6.225429337053775
Constructed Space,0,Dun Laoghaire,2,1150.0,2,1,0,3,1,562.57,287.5,7.048386408721883,6.334291549367203
Constructed Space,0,South Dublin,3,1484.0,3,1,1,3,1,573.62,247.33333333333334,7.3031700512368,6.353708952761583
Extended Coverage,0,DCC,3,1680.0,2,2,0,1,0,459.4,336.0,7.427144133408616,6.132095676847728
Extended Coverage,0,Fingal,2,620.0,2,1,1,2,1,421.05,155.0,6.431331081933479,6.045123790429729
Extended Coverage,0,Fingal,3,1650.0,3,2,0,5,2,536.55,275.0,7.409136443920128,6.287021778931237
Extended Coverage,108,Other,3,1250.0,3,2,0,3,1,399.52,208.33333333333334,7.1316985104669115,5.992763702839602
Extended Coverage,230,Other,3,2072.0,3,2,0,1,0,591.6,345.3333333333333,7.636752112435779,6.384519635139465
Extended Coverage,0,Dun Laoghaire,2,1105.0,2,2,0,3,1,410.86,276.25,7.00850518208228,6.0206834857772025
Extended Coverage,0,Fingal,2,1200.0,2,2,0,2,1,572.23,300.0,7.0909098220799835,6.35128703233741
Extended Coverage,0,Dun Laoghaire,2,550.0,2,1,0,5,2,330.18,137.5,6.311734809152915,5.802662034214338
Extended Coverage,0,DCC,3,1340.0,2,2,0,7,2,454.0,268.0,7.201170883281678,6.12029741895095
Extended Coverage,0,Fingal,2,1194.0,2,2,0,6,2,437.27,298.5,7.085901464365611,6.082835158812532
Extended Coverage,0,DCC,2,1246.0,2,1,1,6,2,592.09,311.5,7.1284959456800365,6.385346158139397
Constructed Space,0,Fingal,2,1055.0,2,3,0,7,2,806.87,263.75,6.962243464266207,6.694401154487627
Extended Coverage,352,DCC,3,1541.0,3,1,0,7,2,512.7,256.8333333333333,7.340835554123275,6.241639437473222
Constructed Space,0,DCC,2,1370.0,2,2,0,2,1,729.05,342.5,7.223295679562314,6.593113024947573
Extended Coverage,0,Dun Laoghaire,2,1224.0,2,2,0,7,2,695.47,306.0,7.110696122978827,6.546024719786829
Land Parcel,0,Fingal,4,650.0,2,1,1,2,1,1012.77,108.33333333333333,6.478509642208569,6.921431333964977
Constructed Space,0,South Dublin,2,883.0,2,1,0,5,2,501.3,220.75,6.784457062637643,6.219197550755999
Extended Coverage,0,DCC,3,1676.0,3,2,0,2,1,623.91,279.3333333333333,7.424761761823209,6.437607639367406
Constructed Space,0,Fingal,2,1154.0,2,1,0,6,2,560.62,288.5,7.051855622955894,6.330825464613103
Extended Coverage,0,Dun Laoghaire,3,1610.0,3,3,0,4,2,553.4,268.3333333333333,7.384610383176974,6.3178864478756935
Extended Coverage,0,Fingal,2,1057.0,2,1,0,5,2,450.99,264.25,6.964135612418245,6.113660055693689
Extended Coverage,199,Fingal,2,1157.0,2,1,1,3,1,637.64,289.25,7.05444965813294,6.459340915337544
Land Parcel,138,Fingal,4,1200.0,4,1,0,2,1,803.96,150.0,7.0909098220799835,6.690792586743008
Extended Coverage,0,Fingal,2,980.0,2,3,0,2,1,405.36,245.0,6.8885724595653635,6.007239466223345
Extended Coverage,0,Dun Laoghaire,2,1140.0,2,1,0,3,1,398.25,285.0,7.039660349862076,5.989587787095122
Extended Coverage,0,Fingal,2,1206.0,2,1,1,1,0,383.04,301.5,7.095893221097532,5.950746713829423
Constructed Space,0,Fingal,1,575.0,1,1,0,6,2,330.63,287.5,6.3561076606958915,5.804019889615256
Extended Coverage,0,Fingal,3,1300.0,2,2,1,7,2,454.0,260.0,7.170888478512505,6.12029741895095
Extended Coverage,352,Fingal,3,1270.0,2,1,0,2,1,317.8,254.0,7.147559271189454,5.76456394691606
Extended Coverage,108,Dun Laoghaire,2,1128.0,2,1,0,6,2,638.94,282.0,7.029087564149662,6.4613744219589115
Extended Coverage,0,DCC,1,640.0,1,1,0,2,1,798.05,320.0,6.46302945692067,6.683423522031118
Extended Coverage,0,Fingal,3,2400.0,3,2,0,3,1,874.9,400.0,7.783640596221253,6.775251929169043
Land Parcel,0,DCC,3,1200.0,2,0,0,6,2,624.25,240.0,7.0909098220799835,6.4381515697577285
Extended Coverage,0,Fingal,2,1090.0,2,2,0,4,2,397.25,272.5,6.994849985833071,5.987079948790158
Extended Coverage,0,Dun Laoghaire,1,589.0,1,1,0,7,2,558.83,294.5,6.380122536899765,6.32763316621349
Extended Coverage,108,Dun Laoghaire,2,1125.0,2,1,1,6,2,283.8,281.25,7.026426808699636,5.651787179537821
Extended Coverage,0,South Dublin,2,1140.0,2,2,0,6,2,504.38,285.0,7.039660349862076,6.2253106215553276
Extended Coverage,0,DCC,2,1315.0,2,3,0,1,0,638.71,328.75,7.182352111885263,6.461014948661562
Extended Coverage,0,DCC,3,1435.0,2,2,0,1,0,909.58,287.0,7.269616749608169,6.814081759118957
Extended Coverage,0,Fingal,2,1092.0,2,2,0,3,1,457.33,273.0,6.996681488176539,6.127589448678843
Extended Coverage,138,Fingal,2,1314.0,2,3,1,5,2,691.02,328.5,7.181591944611865,6.539614856934127
Extended Coverage,0,DCC,2,1260.0,2,1,0,4,2,900.79,315.0,7.13966033596492,6.804381676992256
Extended Coverage,0,DCC,2,1080.0,2,1,0,6,2,514.95,270.0,6.985641817639208,6.246009861561723
Extended Coverage,48,DCC,3,1082.0,2,1,0,2,1,472.04,216.4,6.9874902470009905,6.1591799515125745
Extended Coverage,0,DCC,3,1150.0,3,2,0,6,2,641.52,191.66666666666666,7.048386408721883,6.465397944689565
Extended Coverage,352,Fingal,2,1052.0,2,1,0,1,0,374.59,263.0,6.959398512133975,5.928498122911523
Extended Coverage,0,Dun Laoghaire,2,1045.0,2,1,0,3,1,488.76,261.25,6.952728644624869,6.193915475197103
Constructed Space,0,South Dublin,3,1442.0,3,2,1,5,2,629.68,240.33333333333334,7.274479558773871,6.446798602369281
Extended Coverage,0,DCC,3,1500.0,2,2,0,5,2,567.5,300.0,7.313886831633462,6.343001313190591
Extended Coverage,0,South Dublin,2,497.0,1,1,0,6,2,456.74,165.66666666666666,6.210600077024653,6.126301337330193
Extended Coverage,0,DCC,2,1255.0,2,1,0,6,2,484.48,313.75,7.135687347028144,6.1851380922381605
Extended Coverage,21,Fingal,3,1432.0,3,2,0,6,2,626.15,238.66666666666666,7.267525427828172,6.441185746470683
Constructed Space,0,DCC,3,2100.0,3,2,0,2,1,810.71,350.0,7.650168700845001,6.699143133513836
Constructed Space,0,Fingal,2,1450.0,2,2,1,6,2,626.21,362.5,7.280008252884188,6.441281412786647
Extended Coverage,138,Dun Laoghaire,2,1346.0,2,1,0,7,2,586.98,336.5,7.205635176410364,6.376692933714709
Extended Coverage,0,Fingal,2,1200.0,2,2,0,1,0,274.29,300.0,7.0909098220799835,5.617825087478658
Extended Coverage,0,Fingal,3,925.0,2,1,0,4,2,611.3,185.0,6.8308742346461795,6.417222358483909
Extended Coverage,0,South Dublin,2,1160.0,2,2,0,5,2,479.44,290.0,7.057036981697891,6.17470235068629
Extended Coverage,108,South Dublin,3,1768.0,3,3,0,6,2,521.98,294.6666666666667,7.478169694159785,6.259543222415938
Extended Coverage,0,DCC,2,1094.0,2,2,0,7,2,560.24,273.5,6.9985096422506015,6.330148621525796
Extended Coverage,0,Fingal,3,1500.0,3,3,1,5,2,681.0,250.0,7.313886831633462,6.525029657843462
Constructed Space,0,South Dublin,3,1745.0,3,2,1,1,0,845.56,290.8333333333333,7.465082736399547,6.7411810791558215
Extended Coverage,0,South Dublin,3,1550.0,3,1,0,6,2,366.13,258.3333333333333,7.346655163176539,5.905716008765504
Extended Coverage,78,Dun Laoghaire,3,1655.0,3,2,1,6,2,774.95,275.8333333333333,7.412160334945205,6.654088085117634
Extended Coverage,18,South Dublin,3,2024.0,3,2,0,5,2,577.59,337.3333333333333,7.613324979540639,6.360594109295549
Extended Coverage,0,DCC,3,1575.0,4,3,0,5,2,720.63,225.0,7.362645270417825,6.5815125421636065
Extended Coverage,352,South Dublin,3,1920.0,3,2,0,2,1,768.49,320.0,7.560601162768557,6.6457279577429
Extended Coverage,0,South Dublin,3,1082.0,2,1,0,2,1,576.94,216.4,6.9874902470009905,6.3594700570557645
Extended Coverage,0,South Dublin,3,1265.0,2,3,0,3,1,493.48,253.0,7.143617602704121,6.203506705351018
Extended Coverage,0,Other,3,1100.0,2,2,0,4,2,464.32,220.0,7.00397413672268,6.142725340948566
Land Parcel,0,South Dublin,2,1160.0,2,1,0,2,1,635.99,290.0,7.057036981697891,6.456753956861812
Extended Coverage,0,DCC,2,1246.0,2,1,1,7,2,613.96,311.5,7.1284959456800365,6.421557225040877
Extended Coverage,78,DCC,1,615.0,1,1,0,7,2,795.05,307.5,6.423246963533519,6.679661997942014
Extended Coverage,0,Fingal,2,1128.0,2,1,0,2,1,603.72,282.0,7.029087564149662,6.404765540983921
Extended Coverage,0,Fingal,2,1260.0,2,1,1,1,0,495.44,315.0,7.13966033596492,6.20746263026132
Extended Coverage,0,DCC,3,1830.0,3,3,0,3,1,557.51,305.0,7.5126175446745105,6.325272523451916
Extended Coverage,0,DCC,3,1525.0,2,2,0,6,2,506.1,305.0,7.330405211844402,6.228708222800973
Extended Coverage,17,Dun Laoghaire,1,602.0,2,1,0,5,2,565.61,200.66666666666666,6.401917196727186,6.339671236375865
Extended Coverage,0,DCC,3,1835.0,3,3,1,7,2,550.49,305.8333333333333,7.515344571180436,6.31262370616289
Constructed Space,0,Dun Laoghaire,3,1250.0,3,3,1,2,1,568.41,208.33333333333334,7.1316985104669115,6.344600737036051
Land Parcel,0,Other,4,1200.0,4,1,1,3,1,1040.42,150.0,7.0909098220799835,6.948340445460845
Extended Coverage,0,South Dublin,3,1855.0,3,3,0,5,2,587.39,309.1666666666667,7.526178913346146,6.377389993341529
Extended Coverage,0,Dun Laoghaire,3,1450.0,3,3,1,6,2,476.78,241.66666666666666,7.280008252884188,6.169150375497408
Extended Coverage,0,Dun Laoghaire,3,2089.0,3,2,0,5,2,804.12,348.1666666666667,7.644919344958857,6.690991334631966
Extended Coverage,0,Fingal,3,1464.0,3,2,0,5,2,434.15,244.0,7.289610521451167,6.075690799235523
Constructed Space,0,DCC,2,1200.0,2,2,0,5,2,423.07,300.0,7.0909098220799835,6.04989853594501
Extended Coverage,0,DCC,2,1095.0,2,1,0,3,1,466.44,273.75,6.999422467507961,6.1472709982461815
Constructed Space,0,DCC,3,1170.0,3,2,0,3,1,776.07,195.0,7.065613363597717,6.655530436399869
Extended Coverage,0,South Dublin,2,1280.0,2,1,1,1,0,780.31,320.0,7.155396301896734,6.660971998101642
Extended Coverage,199,Fingal,2,1224.0,2,0,0,1,0,973.65,306.0,7.110696122978827,6.882078432192154
Constructed Space,0,Dun Laoghaire,3,1694.0,3,1,0,7,2,837.51,282.3333333333333,7.43543801981455,6.731626507250587
Extended Coverage,0,Dun Laoghaire,2,825.0,2,1,0,5,2,412.73,206.25,6.716594773520978,6.025213587154356
Extended Coverage,0,Dun Laoghaire,3,1612.0,3,1,0,7,2,692.69,268.6666666666667,7.385851078125209,6.542025174833986
Extended Coverage,230,Fingal,2,985.0,2,1,0,6,2,289.45,246.25,6.893656354602635,5.671431444438541
Extended Coverage,0,South Dublin,2,1175.0,2,2,1,3,1,724.47,293.75,7.069874128458572,6.5868197206767185
Land Parcel,0,Fingal,1,600.0,1,0,1,5,2,454.0,300.0,6.398594934535208,6.12029741895095
Constructed Space,0,Dun Laoghaire,3,1740.0,3,3,1,2,1,554.45,290.0,7.462214939768189,6.3197785960277315
Extended Coverage,0,Fingal,3,1770.0,3,2,0,1,0,634.83,295.0,7.479299637782834,6.454931232012803
Extended Coverage,230,Fingal,2,1090.0,2,1,0,7,2,478.99,272.5,6.994849985833071,6.173765270351586
Extended Coverage,0,Other,3,1800.0,3,1,1,4,2,819.72,300.0,7.496097345175956,6.710182003779457
Extended Coverage,0,DCC,3,1221.0,3,3,1,5,2,604.22,203.5,7.108244139731541,6.405592028294799
Extended Coverage,169,DCC,2,1046.0,2,1,1,1,0,520.84,261.5,6.953684210870537,6.257361027487841
Extended Coverage,0,Dun Laoghaire,3,1290.0,2,3,1,1,0,493.77,258.0,7.1631723908466425,6.204093008122425
Constructed Space,352,Fingal,2,1065.0,2,1,0,2,1,327.82,266.25,6.97166860472579,5.795510488582731
Extended Coverage,0,Fingal,3,1850.0,4,2,0,5,2,742.35,264.2857142857143,7.523481312573497,6.611166997059359
Extended Coverage,0,South Dublin,2,1097.0,2,1,0,3,1,506.97,274.25,7.001245622069476,6.23042239071655
Extended Coverage,0,Fingal,2,1200.0,3,2,0,6,2,662.08,240.0,7.0909098220799835,6.496895646556665
Extended Coverage,0,DCC,3,2160.0,3,2,1,4,2,893.29,360.0,7.6783263565068856,6.796030107359616
Extended Coverage,138,Fingal,2,1140.0,2,2,0,3,1,517.72,285.0,7.039660349862076,6.251364238547311
Extended Coverage,0,DCC,2,1297.0,2,2,0,3,1,857.59,324.25,7.168579897264035,6.755291508855642
Extended Coverage,0,South Dublin,2,1150.0,2,0,1,1,0,493.48,287.5,7.048386408721883,6.203506705351018
Extended Coverage,0,Fingal,2,1375.0,2,1,0,2,1,371.45,343.75,7.226936018493289,5.920102800622285
Extended Coverage,0,South Dublin,2,1245.0,2,2,1,1,0,528.76,311.25,7.1276936993473985,6.272424073798936
Constructed Space,0,DCC,4,1800.0,3,0,0,6,2,1135.0,257.14285714285717,7.496097345175956,7.035268599281097
Extended Coverage,0,DCC,3,1594.0,3,2,0,7,2,996.86,265.6666666666667,7.374629015218945,6.905612985910103
Land Parcel,0,DCC,3,1200.0,2,0,0,1,0,624.25,240.0,7.0909098220799835,6.4381515697577285
Extended Coverage,230,Fingal,1,645.0,1,1,0,4,2,289.47,322.5,6.470799503782602,5.671500300735477
Extended Coverage,354,Dun Laoghaire,2,700.0,2,2,1,5,2,583.71,175.0,6.55250788703459,6.371115997823129
Constructed Space,0,Fingal,2,1000.0,2,0,0,3,1,567.5,250.0,6.90875477931522,6.343001313190591
Extended Coverage,0,DCC,2,1160.0,2,2,0,3,1,410.95,290.0,7.057036981697891,6.020901982761599
Extended Coverage,0,Fingal,3,1570.0,2,2,0,3,1,686.78,314.0,7.359467638255621,6.533469019354973
Extended Coverage,0,Dun Laoghaire,2,1290.0,2,2,1,1,0,774.26,322.5,7.1631723908466425,6.653198456962184
Extended Coverage,0,Fingal,2,1200.0,2,1,0,7,2,419.95,300.0,7.0909098220799835,6.042514061783673
Extended Coverage,0,Fingal,3,2250.0,3,0,0,1,0,908.0,375.0,7.719129840906732,6.812345094177479
Extended Coverage,0,Fingal,2,1145.0,2,2,1,4,2,436.16,286.25,7.044032897274685,6.080299260808473
Extended Coverage,0,South Dublin,3,1320.0,2,2,1,6,2,395.53,264.0,7.186144304522325,5.98275170025555
Constructed Space,230,Fingal,2,1065.0,2,1,1,1,0,327.71,266.25,6.97166860472579,5.795175903085411
Constructed Space,77,Dun Laoghaire,3,1650.0,3,2,1,2,1,330.18,275.0,7.409136443920128,5.802662034214338
Extended Coverage,108,Dun Laoghaire,2,1371.0,2,1,1,1,0,711.96,342.75,7.22402480828583,6.56942531785881
Extended Coverage,0,Dun Laoghaire,3,1575.0,3,1,1,2,1,681.0,262.5,7.362645270417825,6.525029657843462
Extended Coverage,17,Dun Laoghaire,2,1362.0,2,2,1,3,1,550.0,340.5,7.217443431696533,6.311734809152915
Extended Coverage,0,Fingal,3,1255.0,3,1,0,4,2,813.94,209.16666666666666,7.135687347028144,6.703114490898903
Extended Coverage,0,Dun Laoghaire,2,925.0,2,1,0,6,2,429.46,231.25,6.8308742346461795,6.064854404336033
Extended Coverage,353,DCC,2,1088.0,2,1,0,3,1,317.76,272.0,6.9930151229329605,5.764438468529548
Extended Coverage,0,Dun Laoghaire,2,1234.0,2,2,1,1,0,735.82,308.5,7.118826249062078,6.602343628980946
Extended Coverage,0,Dun Laoghaire,3,2140.0,3,2,1,1,0,737.22,356.6666666666667,7.669028288589683,6.604241883157637
Extended Coverage,0,South Dublin,3,1584.0,3,2,1,4,2,723.71,264.0,7.368339686311381,6.585771574833335
Extended Coverage,0,Dun Laoghaire,2,1175.0,2,2,0,3,1,482.98,293.75,7.069874128458572,6.182043583548792
Extended Coverage,0,South Dublin,3,1555.0,3,3,0,7,2,379.55,259.1666666666667,7.349873704738337,5.9416175747134
Extended Coverage,199,Fingal,1,645.0,1,1,0,2,1,289.47,322.5,6.470799503782602,5.671500300735477
Extended Coverage,0,South Dublin,3,1585.0,2,2,0,2,1,565.71,317.0,7.368970402194793,6.339847709040707
Extended Coverage,0,Fingal,2,1354.0,2,2,0,2,1,595.16,338.5,7.2115567333138015,6.390509087413224
Extended Coverage,169,Fingal,2,1165.0,2,2,0,5,2,438.41,291.25,7.061334366910438,6.085432917998325
Constructed Space,0,Fingal,3,1200.0,3,1,0,5,2,709.38,200.0,7.0909098220799835,6.5658000381285
Extended Coverage,0,Dun Laoghaire,3,1740.0,2,1,0,3,1,893.65,348.0,7.462214939768189,6.7964325803378705
Extended Coverage,354,DCC,2,985.0,2,1,0,3,1,578.1,246.25,6.893656354602635,6.361475174231744
Land Parcel,322,Fingal,2,1200.0,2,1,1,7,2,340.5,300.0,7.0909098220799835,5.833347679010845
Extended Coverage,0,Other,3,1340.0,2,2,1,2,1,398.1,268.0,7.201170883281678,5.989212012054688
Extended Coverage,232,DCC,3,1583.0,3,1,1,6,2,682.79,263.8333333333333,7.367708572374371,6.527650852939156
Extended Coverage,351,Dun Laoghaire,3,1573.0,3,2,1,6,2,721.55,262.1666666666667,7.3613754289773485,6.582786621744339
Extended Coverage,17,Fingal,2,1227.0,2,2,0,3,1,396.65,306.75,7.113142108707088,5.985572221403144
Extended Coverage,0,Fingal,2,1210.0,2,1,1,7,2,562.81,302.5,7.099201743553092,6.334717315308811
Extended Coverage,49,Fingal,3,1650.0,3,3,0,3,1,859.85,275.0,7.409136443920128,6.7579202732224815
Extended Coverage,0,Fingal,3,1485.0,2,2,0,4,2,481.52,297.0,7.303843225277705,6.179022370697183
Extended Coverage,0,Fingal,3,1735.0,3,2,0,4,2,634.55,289.1666666666667,7.459338895220296,6.454490765740678
Extended Coverage,0,Fingal,3,1730.0,3,2,1,4,2,1148.12,288.3333333333333,7.456454555176209,7.046751711037718
Extended Coverage,0,Fingal,3,1684.0,3,2,0,5,2,579.63,280.6666666666667,7.429520842786462,6.364113720941144
Extended Coverage,0,Fingal,3,1686.0,3,3,0,2,1,518.36,281.0,7.430707082545968,6.252597284326226
Extended Coverage,0,Fingal,3,1654.0,3,3,1,1,0,562.7,275.6666666666667,7.411556287811163,6.334522195087529
Constructed Space,0,Fingal,3,1600.0,3,3,1,4,2,744.84,266.6666666666667,7.3783837129967145,6.614511099988438
Constructed Space,0,DCC,2,1100.0,2,1,0,7,2,411.7,275.0,7.00397413672268,6.022720936758536
Extended Coverage,0,Fingal,3,1655.0,3,3,1,6,2,651.51,275.8333333333333,7.412160334945205,6.48082646474991
Extended Coverage,0,DCC,3,1830.0,3,3,0,7,2,750.46,305.0,7.5126175446745105,6.622017980896854
Extended Coverage,108,Dun Laoghaire,3,1430.0,3,1,1,7,2,674.65,238.33333333333334,7.266128779556451,6.515675190484095
Extended Coverage,0,South Dublin,3,1989.0,4,3,0,7,2,884.49,284.14285714285717,7.595889917718538,6.78614116410435
Extended Coverage,0,Dun Laoghaire,2,1044.0,2,2,1,5,2,597.94,261.0,6.951772164398911,6.395161426153498
Extended Coverage,0,DCC,3,1426.0,3,2,1,3,1,676.54,237.66666666666666,7.2633296174768365,6.518468591601435
Extended Coverage,0,South Dublin,2,1115.0,2,2,0,2,1,508.97,278.75,7.017506142941256,6.234351900458788
Extended Coverage,0,Dun Laoghaire,2,1000.0,2,1,0,3,1,329.15,250.0,6.90875477931522,5.79954709664058
Land Parcel,17,South Dublin,2,754.0,2,0,1,7,2,1053.56,188.5,6.626717749249025,6.96087889730441
Constructed Space,352,Fingal,2,1140.0,2,1,1,3,1,329.15,285.0,7.039660349862076,5.79954709664058
Extended Coverage,0,South Dublin,2,900.0,2,1,0,5,2,441.39,225.0,6.803505257608338,6.092191845974351
Constructed Space,0,Other,2,1200.0,2,3,0,3,1,472.92,300.0,7.0909098220799835,6.161038531079434
Constructed Space,0,DCC,1,580.0,1,1,1,3,1,880.6,290.0,6.364750756851911,6.78173843839865
Land Parcel,0,DCC,3,1200.0,2,0,0,1,0,624.25,240.0,7.0909098220799835,6.4381515697577285
Extended Coverage,108,South Dublin,2,1030.0,2,1,0,3,1,554.94,257.5,6.93828448401696,6.320660374758419
Extended Coverage,0,DCC,3,1910.0,4,3,0,6,2,891.36,272.85714285714283,7.555381944240273,6.793869638604449
Extended Coverage,0,Fingal,3,1950.0,3,3,0,6,2,768.31,325.0,7.576097340623111,6.64549400921051
Extended Coverage,0,DCC,3,1724.0,3,1,1,4,2,822.94,287.3333333333333,7.45298232946546,6.714097711724311
Constructed Space,0,DCC,2,1400.0,2,2,0,5,2,526.96,350.0,7.244941546337007,6.269020523260754
Extended Coverage,0,DCC,3,1400.0,2,2,1,3,1,551.29,280.0,7.244941546337007,6.314073270641468
